Country,CustomerName,DealCategory,Order Year,Products,SalesCategory,OrderDate,Sales (bin),Ordernumber,Sales,Addressline1,Addressline2,City,Contactfirstname,Contactlastname,Customer,CustomerGroup,CustomerName (copy),Date,DealSize,Month,Month ,Msrp,Order Quarter,Orderlinenumber,OrderQuantity,Phone,Postalcode,Productcode,Quarter,Quarter (Sheet11),State,Status,Territory,UnitPrice,Year,Year (Sheet11),ZeroIfNull-OrderQuantity
Italy,Amica Models & Co.,Medium,2004,Classic Cars,Classic Cars,9/9/2004,$0.00M,10293,$0.00M,Via Monte Bianco 34,,Torino,Paolo,Accorti,Amica Models & Co.,1,Amica Models & Co.,9/9/2004,Medium,September,9,151,Q3,9,24,011-4988555,10100,S12_3148,3,Q3,,Shipped,EMEA,100,2004,2004,24
UK,"AV Stores, Co.",Medium,2004,Classic Cars,Classic Cars,10/14/2004,$0.00M,10306,$0.00M,Fauntleroy Circus,,Manchester,Victoria,Ashworth,"AV Stores, Co.",1,"AV Stores, Co.",10/14/2004,Medium,October,10,151,Q4,14,34,(171) 555-1555,EC2 5NT,S12_3148,4,Q4,,Shipped,EMEA,100,2004,2004,34
Denmark,Heintze Collectables,Medium,2004,Classic Cars,Classic Cars,10/22/2004,$0.01M,10314,$0.01M,Smagsloget 45,,Aaarhus,Palle,Ibsen,Heintze Collectables,1,Heintze Collectables,10/22/2004,Medium,October,10,151,Q4,6,46,86 21 3555,8200,S12_3148,4,Q4,,Shipped,EMEA,100,2004,2004,46
US,Vitachrome Inc.,Small,2004,Classic Cars,Classic Cars,11/5/2004,$0.00M,10324,$0.00M,2678 Kingston Rd.,Suite 101,NYC,Michael,Frick,Vitachrome Inc.,1,Vitachrome Inc.,11/5/2004,Small,November,11,151,Q4,1,27,2125551500,10022,S12_3148,4,Q4,NY,Shipped,NA,54.33,2004,2004,27
France,"La Corne D'abondance, Co.",Medium,2004,Classic Cars,Classic Cars,11/20/2004,$0.00M,10336,$0.00M,"265, boulevard Charonne",,Paris,Marie,Bertrand,"La Corne D'abondance, Co.",1,"La Corne D'abondance, Co.",11/20/2004,Medium,November,11,151,Q4,11,33,(1) 42.34.2555,75012,S12_3148,4,Q4,,Shipped,EMEA,100,2004,2004,33
Spain,"Corrida Auto Replicas, Ltd",Medium,2004,Classic Cars,Classic Cars,11/1/2004,$0.00M,10348,$0.00M,"C/ Araquil, 67",,Madrid,Mart¡n,Sommer,"Corrida Auto Replicas, Ltd",1,"Corrida Auto Replicas, Ltd",11/1/2004,Medium,November,11,151,Q4,4,47,(91) 555 22 82,28023,S12_3148,4,Q4,,Shipped,EMEA,100,2004,2004,47
Spain,Euro Shopping Channel,Small,2004,Classic Cars,Classic Cars,12/10/2004,$0.00M,10358,$0.00M,"C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Euro Shopping Channel,1,Euro Shopping Channel,12/10/2004,Small,December,12,151,Q4,5,49,(91) 555 94 44,28034,S12_3148,4,Q4,,Shipped,EMEA,55.34,2004,2004,49
Japan,"Tokyo Collectables, Ltd",Medium,2005,Classic Cars,Classic Cars,1/26/2005,$0.01M,10372,$0.01M,2-2-8 Roppongi,,Minato-ku,Akiko,Shimamura,"Tokyo Collectables, Ltd",1,"Tokyo Collectables, Ltd",1/26/2005,Medium,January,1,151,Q1,4,40,+81 3 3584 0555,106-0032,S12_3148,1,Q1,Tokyo,Shipped,Japan,100,2005,2005,40
US,Mini Gifts Distributors Ltd.,Medium,2005,Classic Cars,Classic Cars,2/17/2005,$0.00M,10382,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,2/17/2005,Medium,February,2,151,Q1,11,37,4155551450,97562,S12_3148,1,Q1,CA,Shipped,NA,100,2005,2005,37
US,Gift Depot Inc.,Large,2005,Classic Cars,Classic Cars,5/5/2005,$0.01M,10413,$0.01M,25593 South Bay Ln.,,Bridgewater,Julie,King,Gift Depot Inc.,1,Gift Depot Inc.,5/5/2005,Large,May,5,151,Q2,3,47,2035552570,97562,S12_3148,2,Q2,CT,Shipped,NA,100,2005,2005,47
Philippines,Cruz & Sons Co.,Medium,2003,Classic Cars,Classic Cars,3/3/2003,$0.01M,10108,$0.01M,15 McCallum Street - NatWest Center #13-03,,Makati City,Arnold,Cruz,Cruz & Sons Co.,1,Cruz & Sons Co.,3/3/2003,Medium,March,3,117,Q1,4,45,+63 2 555 3587,1227 MM,S12_3380,1,Q1,,Shipped,Japan,100,2003,2003,45
France,Marseille Mini Autos,Medium,2003,Classic Cars,Classic Cars,5/8/2003,$0.00M,10122,$0.00M,"12, rue des Bouchers",,Marseille,Laurence,Lebihan,Marseille Mini Autos,1,Marseille Mini Autos,5/8/2003,Medium,May,5,117,Q2,8,37,91.24.4555,13008,S12_3380,2,Q2,,Shipped,EMEA,99.82,2003,2003,37
US,Mini Gifts Distributors Ltd.,Medium,2003,Classic Cars,Classic Cars,7/2/2003,$0.01M,10135,$0.01M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,7/2/2003,Medium,July,7,117,Q3,5,48,4155551450,97562,S12_3380,3,Q3,CA,Shipped,NA,100,2003,2003,48
US,Collectables For Less Inc.,Medium,2003,Classic Cars,Classic Cars,9/5/2003,$0.00M,10147,$0.00M,7825 Douglas Av.,,Brickhaven,Allen,Nelson,Collectables For Less Inc.,1,Collectables For Less Inc.,9/5/2003,Medium,September,9,117,Q3,5,31,6175558555,58339,S12_3380,3,Q3,MA,Shipped,NA,100,2003,2003,31
US,"Men 'R' US Retailers, Ltd.",Medium,2003,Classic Cars,Classic Cars,10/11/2003,$0.01M,10160,$0.01M,6047 Douglas Av.,,Los Angeles,Michael,Chandler,"Men 'R' US Retailers, Ltd.",1,"Men 'R' US Retailers, Ltd.",10/11/2003,Medium,October,10,117,Q4,6,46,2155554369,,S12_3380,4,Q4,CA,Shipped,NA,100,2003,2003,46
Austria,Mini Auto Werke,Medium,2003,Classic Cars,Classic Cars,11/4/2003,$0.01M,10170,$0.01M,Kirchgasse 6,,Graz,Roland,Mendel,Mini Auto Werke,1,Mini Auto Werke,11/4/2003,Medium,November,11,117,Q4,4,47,7675-3555,8010,S12_3380,4,Q4,,Shipped,EMEA,100,2003,2003,47
Norway,Herkku Gifts,Small,2003,Classic Cars,Classic Cars,11/12/2003,$0.00M,10181,$0.00M,"Drammen 121, PR 744 Sentrum",,Bergen,Veysel,Oeztan,Herkku Gifts,1,Herkku Gifts,11/12/2003,Small,November,11,117,Q4,12,28,+47 2267 3215,N 5804,S12_3380,4,Q4,,Shipped,EMEA,100,2003,2003,28
Germany,"Toms Spezialitten, Ltd",Medium,2003,Classic Cars,Classic Cars,11/20/2003,$0.01M,10191,$0.01M,Mehrheimerstr. 369,,Koln,Henriette,Pfalzheim,"Toms Spezialitten, Ltd",1,"Toms Spezialitten, Ltd",11/20/2003,Medium,November,11,117,Q4,1,40,0221-5554327,50739,S12_3380,4,Q4,,Shipped,EMEA,100,2003,2003,40
Spain,Euro Shopping Channel,Small,2003,Classic Cars,Classic Cars,12/2/2003,$0.00M,10203,$0.00M,"C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Euro Shopping Channel,1,Euro Shopping Channel,12/2/2003,Small,December,12,117,Q4,6,20,(91) 555 94 44,28034,S12_3380,4,Q4,,Shipped,EMEA,100,2003,2003,20
Spain,Euro Shopping Channel,Medium,2004,Classic Cars,Classic Cars,1/16/2004,$0.00M,10212,$0.00M,"C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Euro Shopping Channel,1,Euro Shopping Channel,1/16/2004,Medium,January,1,117,Q1,16,39,(91) 555 94 44,28034,S12_3380,1,Q1,,Shipped,EMEA,100,2004,2004,39
Switzerland,"Vida Sport, Ltd",Small,2004,Classic Cars,Classic Cars,2/22/2004,$0.00M,10225,$0.00M,Grenzacherweg 237,,Gensve,Michael,Holz,"Vida Sport, Ltd",1,"Vida Sport, Ltd",2/22/2004,Small,February,2,117,Q1,7,25,0897-034555,1203,S12_3380,1,Q1,,Shipped,EMEA,99.82,2004,2004,25
Denmark,Danish Wholesale Imports,Medium,2004,Classic Cars,Classic Cars,4/9/2004,$0.00M,10238,$0.00M,Vinb'ltet 34,,Kobenhavn,Jytte,Petersen,Danish Wholesale Imports,1,Danish Wholesale Imports,4/9/2004,Medium,April,4,117,Q2,1,29,31 12 3555,1734,S12_3380,2,Q2,,Shipped,EMEA,100,2004,2004,29
UK,"UK Collectables, Ltd.",Small,2004,Classic Cars,Classic Cars,6/1/2004,$0.00M,10253,$0.00M,Berkeley Gardens 12  Brewery,,Liverpool,Elizabeth,Devon,"UK Collectables, Ltd.",1,"UK Collectables, Ltd.",6/1/2004,Small,June,6,117,Q2,11,22,(171) 555-2282,WX1 6LT,S12_3380,2,Q2,,Cancelled,EMEA,100,2004,2004,22
Italy,L'ordine Souveniers,Small,2004,Classic Cars,Classic Cars,7/6/2004,$0.00M,10266,$0.00M,Strada Provinciale 124,,Reggio Emilia,Maurizio,Moroni,L'ordine Souveniers,1,L'ordine Souveniers,7/6/2004,Small,July,7,117,Q3,12,22,0522-556555,42100,S12_3380,3,Q3,,Shipped,EMEA,100,2004,2004,22
US,Online Mini Collectables,Medium,2004,Classic Cars,Classic Cars,8/2/2004,$0.01M,10276,$0.01M,7635 Spinnaker Dr.,,Brickhaven,Miguel,Barajas,Online Mini Collectables,1,Online Mini Collectables,8/2/2004,Medium,August,8,117,Q3,1,47,6175557555,58339,S12_3380,3,Q3,MA,Shipped,NA,100,2004,2004,47
Switzerland,"Vida Sport, Ltd",Medium,2004,Classic Cars,Classic Cars,8/30/2004,$0.00M,10287,$0.00M,Grenzacherweg 237,,Gensve,Michael,Holz,"Vida Sport, Ltd",1,"Vida Sport, Ltd",8/30/2004,Medium,August,8,117,Q3,10,45,0897-034555,1203,S12_3380,3,Q3,,Shipped,EMEA,100,2004,2004,45
Germany,"Blauer See Auto, Co.",Medium,2003,Classic Cars,Classic Cars,10/4/2003,$0.00M,10300,$0.00M,Lyonerstr. 34,,Frankfurt,Roland,Keitel,"Blauer See Auto, Co.",1,"Blauer See Auto, Co.",10/4/2003,Medium,October,10,117,Q4,3,29,+49 69 66 90 2555,60528,S12_3380,4,Q4,,Shipped,EMEA,100,2003,2003,29
Germany,"Toms Spezialitten, Ltd",Medium,2004,Classic Cars,Classic Cars,10/16/2004,$0.00M,10310,$0.00M,Mehrheimerstr. 369,,Koln,Henriette,Pfalzheim,"Toms Spezialitten, Ltd",1,"Toms Spezialitten, Ltd",10/16/2004,Medium,October,10,117,Q4,8,24,0221-5554327,50739,S12_3380,4,Q4,,Shipped,EMEA,100,2004,2004,24
Sweden,"Volvo Model Replicas, Co",Medium,2004,Classic Cars,Classic Cars,11/3/2004,$0.00M,10320,$0.00M,Berguvsv„gen  8,,Lule,Christina,Berglund,"Volvo Model Replicas, Co",1,"Volvo Model Replicas, Co",11/3/2004,Medium,November,11,117,Q4,1,35,0921-12 3555,S-958 22,S12_3380,4,Q4,,Shipped,EMEA,100,2004,2004,35
US,Land of Toys Inc.,Medium,2004,Classic Cars,Classic Cars,11/15/2004,$0.00M,10329,$0.00M,897 Long Airport Avenue,,NYC,Kwai,Yu,Land of Toys Inc.,1,Land of Toys Inc.,11/15/2004,Medium,November,11,117,Q4,13,46,2125557818,10022,S12_3380,4,Q4,NY,Shipped,NA,83.63,2004,2004,46
Austria,Salzburg Collectables,Medium,2004,Classic Cars,Classic Cars,11/24/2004,$0.00M,10341,$0.00M,Geislweg 14,,Salzburg,Georg,Pipps,Salzburg Collectables,1,Salzburg Collectables,11/24/2004,Medium,November,11,117,Q4,1,44,6562-9555,5020,S12_3380,4,Q4,,Shipped,EMEA,95.93,2004,2004,44
Finland,Suominen Souveniers,Medium,2005,Classic Cars,Classic Cars,1/6/2005,$0.00M,10363,$0.00M,"Software Engineering Center, SEC Oy",,Espoo,Kalle,Suominen,Suominen Souveniers,1,Suominen Souveniers,1/6/2005,Medium,January,1,117,Q1,4,34,+358 9 8045 555,FIN-02271,S12_3380,1,Q1,,Shipped,EMEA,96.73,2005,2005,34
US,Boards & Toys Co.,Medium,2005,Classic Cars,Classic Cars,2/8/2005,$0.00M,10376,$0.00M,4097 Douglas Av.,,Glendale,Leslie,Young,Boards & Toys Co.,1,Boards & Toys Co.,2/8/2005,Medium,February,2,117,Q1,1,35,3105552373,92561,S12_3380,1,Q1,CA,Shipped,NA,100,2005,2005,35
Sweden,Scandinavian Gift Ideas,Small,2005,Classic Cars,Classic Cars,3/3/2005,$0.00M,10389,$0.00M,?kergatan 24,,Boras,Maria,Larsson,Scandinavian Gift Ideas,1,Scandinavian Gift Ideas,3/3/2005,Small,March,3,117,Q1,6,25,0695-34 6555,S-844 67,S12_3380,1,Q1,,Shipped,EMEA,72.38,2005,2005,25
Austria,Salzburg Collectables,Small,2005,Classic Cars,Classic Cars,5/17/2005,$0.00M,10419,$0.00M,Geislweg 14,,Salzburg,Georg,Pipps,Salzburg Collectables,1,Salzburg Collectables,5/17/2005,Small,May,5,117,Q2,11,10,6562-9555,5020,S12_3380,2,Q2,,Shipped,EMEA,100,2005,2005,10
Denmark,Danish Wholesale Imports,Medium,2003,Classic Cars,Classic Cars,2/11/2003,$0.00M,10105,$0.00M,Vinb'ltet 34,,Kobenhavn,Jytte,Petersen,Danish Wholesale Imports,1,Danish Wholesale Imports,2/11/2003,Medium,February,2,173,Q1,14,29,31 12 3555,1734,S12_3891,1,Q1,,Shipped,EMEA,100,2003,2003,29
Singapore,"Dragon Souveniers, Ltd.",Medium,2003,Classic Cars,Classic Cars,4/16/2003,$0.01M,10117,$0.01M,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Eric,Natividad,"Dragon Souveniers, Ltd.",1,"Dragon Souveniers, Ltd.",4/16/2003,Medium,April,4,173,Q2,8,39,+65 221 7555,79903,S12_3891,2,Q2,,Shipped,Japan,100,2003,2003,39
US,Muscle Machine Inc,Large,2003,Classic Cars,Classic Cars,6/3/2003,$0.01M,10127,$0.01M,4092 Furth Circle,Suite 400,NYC,Jeff,Young,Muscle Machine Inc,1,Muscle Machine Inc,6/3/2003,Large,June,6,173,Q2,1,42,2125557413,10022,S12_3891,2,Q2,NY,Shipped,NA,100,2003,2003,42
US,Mini Gifts Distributors Ltd.,Large,2003,Classic Cars,Classic Cars,8/8/2003,$0.01M,10142,$0.01M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,8/8/2003,Large,August,8,173,Q3,11,46,4155551450,97562,S12_3891,3,Q3,CA,Shipped,NA,100,2003,2003,46
Spain,Euro Shopping Channel,Large,2003,Classic Cars,Classic Cars,9/28/2003,$0.01M,10153,$0.01M,"C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Euro Shopping Channel,1,Euro Shopping Channel,9/28/2003,Large,September,9,173,Q3,10,49,(91) 555 94 44,28034,S12_3891,3,Q3,,Shipped,EMEA,100,2003,2003,49
Singapore,"Dragon Souveniers, Ltd.",Medium,2003,Classic Cars,Classic Cars,10/22/2003,$0.01M,10165,$0.01M,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,Eric,Natividad,"Dragon Souveniers, Ltd.",1,"Dragon Souveniers, Ltd.",10/22/2003,Medium,October,10,173,Q4,2,27,+65 221 7555,79903,S12_3891,4,Q4,,Shipped,Japan,100,2003,2003,27
Italy,L'ordine Souveniers,Large,2003,Classic Cars,Classic Cars,11/6/2003,$0.01M,10176,$0.01M,Strada Provinciale 124,,Reggio Emilia,Maurizio,Moroni,L'ordine Souveniers,1,L'ordine Souveniers,11/6/2003,Large,November,11,173,Q4,1,50,0522-556555,42100,S12_3891,4,Q4,,Shipped,EMEA,100,2003,2003,50
US,Mini Creations Ltd.,Large,2003,Classic Cars,Classic Cars,11/14/2003,$0.01M,10185,$0.01M,4575 Hillside Dr.,,New Bedford,Wing C,Tam,Mini Creations Ltd.,1,Mini Creations Ltd.,11/14/2003,Large,November,11,173,Q4,12,43,5085559555,50553,S12_3891,4,Q4,MA,Shipped,NA,100,2003,2003,43
US,Super Scale Inc.,Large,2003,Classic Cars,Classic Cars,11/26/2003,$0.01M,10196,$0.01M,567 North Pendale Street,,New Haven,Leslie,Murphy,Super Scale Inc.,1,Super Scale Inc.,11/26/2003,Large,November,11,173,Q4,4,38,2035559545,97823,S12_3891,4,Q4,CT,Shipped,NA,100,2003,2003,38
France,"Saveley & Henriot, Co.",Medium,2004,Classic Cars,Classic Cars,1/2/2004,$0.00M,10208,$0.00M,"2, rue du Commerce",,Lyon,Mary,Saveley,"Saveley & Henriot, Co.",1,"Saveley & Henriot, Co.",1/2/2004,Medium,January,1,173,Q1,12,20,78.32.5555,69004,S12_3891,1,Q1,,Shipped,EMEA,100,2004,2004,20
Ireland,"Clover Collections, Co.",Medium,2004,Classic Cars,Classic Cars,2/12/2004,$0.01M,10220,$0.01M,25 Maiden Lane,Floor No. 4,Dublin,Dean,Cassidy,"Clover Collections, Co.",1,"Clover Collections, Co.",2/12/2004,Medium,February,2,173,Q1,1,27,+353 1862 1555,2,S12_3891,1,Q1,,Shipped,EMEA,100,2004,2004,27
Spain,CAF Imports,Medium,2004,Classic Cars,Classic Cars,3/19/2004,$0.01M,10231,$0.01M,"Merchants House, 27-30 Merchant's Quay",,Madrid,Jesus,Fernandez,CAF Imports,1,CAF Imports,3/19/2004,Medium,March,3,173,Q1,1,49,+34 913 728 555,28023,S12_3891,1,Q1,,Shipped,EMEA,100,2004,2004,49
Finland,Suominen Souveniers,Medium,2004,Classic Cars,Classic Cars,5/5/2004,$0.00M,10247,$0.00M,"Software Engineering Center, SEC Oy",,Espoo,Kalle,Suominen,Suominen Souveniers,1,Suominen Souveniers,5/5/2004,Medium,May,5,173,Q2,1,27,+358 9 8045 555,FIN-02271,S12_3891,2,Q2,,Shipped,EMEA,100,2004,2004,27
US,Diecast Classics Inc.,Large,2004,Classic Cars,Classic Cars,7/20/2004,$0.01M,10272,$0.01M,7586 Pompton St.,,Allentown,Kyung,Yu,Diecast Classics Inc.,1,Diecast Classics Inc.,7/20/2004,Large,July,7,173,Q3,1,39,2155551555,70267,S12_3891,3,Q3,PA,Shipped,NA,100,2004,2004,39
US,Mini Gifts Distributors Ltd.,Medium,2004,Classic Cars,Classic Cars,8/20/2004,$0.00M,10282,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,8/20/2004,Medium,August,8,173,Q3,4,24,4155551450,97562,S12_3891,3,Q3,CA,Shipped,NA,100,2004,2004,24
Italy,Amica Models & Co.,Large,2004,Classic Cars,Classic Cars,9/9/2004,$0.01M,10293,$0.01M,Via Monte Bianco 34,,Torino,Paolo,Accorti,Amica Models & Co.,1,Amica Models & Co.,9/9/2004,Large,September,9,173,Q3,7,45,011-4988555,10100,S12_3891,3,Q3,,Shipped,EMEA,100,2004,2004,45
UK,"AV Stores, Co.",Medium,2004,Classic Cars,Classic Cars,10/14/2004,$0.00M,10306,$0.00M,Fauntleroy Circus,,Manchester,Victoria,Ashworth,"AV Stores, Co.",1,"AV Stores, Co.",10/14/2004,Medium,October,10,173,Q4,12,20,(171) 555-1555,EC2 5NT,S12_3891,4,Q4,,Shipped,EMEA,100,2004,2004,20
Denmark,Heintze Collectables,Medium,2004,Classic Cars,Classic Cars,10/22/2004,$0.01M,10314,$0.01M,Smagsloget 45,,Aaarhus,Palle,Ibsen,Heintze Collectables,1,Heintze Collectables,10/22/2004,Medium,October,10,173,Q4,4,36,86 21 3555,8200,S12_3891,4,Q4,,Shipped,EMEA,100,2004,2004,36
Norway,Baane Mini Imports,Small,2004,Classic Cars,Classic Cars,11/5/2004,$0.00M,10325,$0.00M,Erling Skakkes gate 78,,Stavern,Jonas,Bergulfsen,Baane Mini Imports,1,Baane Mini Imports,11/5/2004,Small,November,11,173,Q4,1,24,07-98 9555,4110,S12_3891,4,Q4,,Shipped,EMEA,100,2004,2004,24
France,"La Corne D'abondance, Co.",Medium,2004,Classic Cars,Classic Cars,11/20/2004,$0.00M,10336,$0.00M,"265, boulevard Charonne",,Paris,Marie,Bertrand,"La Corne D'abondance, Co.",1,"La Corne D'abondance, Co.",11/20/2004,Medium,November,11,173,Q4,1,49,(1) 42.34.2555,75012,S12_3891,4,Q4,,Shipped,EMEA,63.38,2004,2004,49
US,Muscle Machine Inc,Medium,2004,Classic Cars,Classic Cars,12/1/2004,$0.00M,10349,$0.00M,4092 Furth Circle,Suite 400,NYC,Jeff,Young,Muscle Machine Inc,1,Muscle Machine Inc,12/1/2004,Medium,December,12,173,Q4,10,26,2125557413,10022,S12_3891,4,Q4,NY,Shipped,NA,100,2004,2004,26
France,Reims Collectables,Medium,2004,Classic Cars,Classic Cars,12/15/2004,$0.00M,10359,$0.00M,59 rue de l'Abbaye,,Reims,Paul,Henriot,Reims Collectables,1,Reims Collectables,12/15/2004,Medium,December,12,173,Q4,5,49,26.47.1555,51100,S12_3891,4,Q4,,Shipped,EMEA,62.09,2004,2004,49
Japan,"Tokyo Collectables, Ltd",Medium,2005,Classic Cars,Classic Cars,1/26/2005,$0.01M,10372,$0.01M,2-2-8 Roppongi,,Minato-ku,Akiko,Shimamura,"Tokyo Collectables, Ltd",1,"Tokyo Collectables, Ltd",1/26/2005,Medium,January,1,173,Q1,1,34,+81 3 3584 0555,106-0032,S12_3891,1,Q1,Tokyo,Shipped,Japan,100,2005,2005,34
US,Mini Gifts Distributors Ltd.,Medium,2005,Classic Cars,Classic Cars,2/17/2005,$0.00M,10382,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,2/17/2005,Medium,February,2,173,Q1,12,34,4155551450,97562,S12_3891,1,Q1,CA,Shipped,NA,95.35,2005,2005,34
US,Mini Gifts Distributors Ltd.,Medium,2005,Classic Cars,Classic Cars,3/23/2005,$0.01M,10396,$0.01M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,3/23/2005,Medium,March,3,173,Q1,3,33,4155551450,97562,S12_3891,1,Q1,CA,Shipped,NA,100,2005,2005,33
US,Gift Depot Inc.,Medium,2005,Classic Cars,Classic Cars,5/5/2005,$0.00M,10413,$0.00M,25593 South Bay Ln.,,Bridgewater,Julie,King,Gift Depot Inc.,1,Gift Depot Inc.,5/5/2005,Medium,May,5,173,Q2,1,22,2035552570,97562,S12_3891,2,Q2,CT,Shipped,NA,100,2005,2005,22
Philippines,Cruz & Sons Co.,Medium,2003,Classic Cars,Classic Cars,3/3/2003,$0.00M,10108,$0.00M,15 McCallum Street - NatWest Center #13-03,,Makati City,Arnold,Cruz,Cruz & Sons Co.,1,Cruz & Sons Co.,3/3/2003,Medium,March,3,79,Q1,7,39,+63 2 555 3587,1227 MM,S12_3990,1,Q1,,Shipped,Japan,89.38,2003,2003,39
France,Marseille Mini Autos,Small,2003,Classic Cars,Classic Cars,5/8/2003,$0.00M,10122,$0.00M,"12, rue des Bouchers",,Marseille,Laurence,Lebihan,Marseille Mini Autos,1,Marseille Mini Autos,5/8/2003,Small,May,5,79,Q2,11,32,91.24.4555,13008,S12_3990,2,Q2,,Shipped,EMEA,63.84,2003,2003,32
US,Mini Gifts Distributors Ltd.,Small,2003,Classic Cars,Classic Cars,7/2/2003,$0.00M,10135,$0.00M,5677 Strong St.,,San Rafael,Valarie,Nelson,Mini Gifts Distributors Ltd.,1,Mini Gifts Distributors Ltd.,7/2/2003,Small,July,7,79,Q3,8,24,4155551450,97562,S12_3990,3,Q3,CA,Shipped,NA,75.01,2003,2003,24
US,Collectables For Less Inc.,Small,2003,Classic Cars,Classic Cars,9/5/2003,$0.00M,10147,$0.00M,7825 Douglas Av.,,Brickhaven,Allen,Nelson,Collectables For Less Inc.,1,Collectables For Less Inc.,9/5/2003,Small,September,9,79,Q3,8,21,6175558555,58339,S12_3990,3,Q3,MA,Shipped,NA,63.84,2003,2003,21
US,Corporate Gift Ideas Co.,Small,2003,Classic Cars,Classic Cars,10/10/2003,$0.00M,10159,$0.00M,7734 Strong St.,,San Francisco,Julie,Brown,Corporate Gift Ideas Co.,1,Corporate Gift Ideas Co.,10/10/2003,Small,October,10,79,Q4,3,24,6505551386,,S12_3990,4,Q4,CA,Shipped,NA,73.42,2003,2003,24
Australia,"Anna's Decorations, Ltd",Small,2003,Classic Cars,Classic Cars,11/4/2003,$0.00M,10169,$0.00M,201 Miller Street,Level 15,North Sydney,Anna,O'Hara,"Anna's Decorations, Ltd",1,"Anna's Decorations, Ltd",11/4/2003,Small,November,11,79,Q4,3,36,02 9936 8555,2060,S12_3990,4,Q4,NSW,Shipped,APAC,63.84,2003,2003,36
Norway,Herkku Gifts,Small,2003,Classic Cars,Classic Cars,11/12/2003,$0.00M,10181,$0.00M,"Drammen 121, PR 744 Sentrum",,Bergen,Veysel,Oeztan,Herkku Gifts,1,Herkku Gifts,11/12/2003,Small,November,11,79,Q4,15,20,+47 2267 3215,N 5804,S12_3990,4,Q4,,Shipped,EMEA,81.4,2003,2003,20
Germany,"Toms Spezialitten, Ltd",Small,2003,Classic Cars,Classic Cars,11/20/2003,$0.00M,10191,$0.00M,Mehrheimerstr. 369,,Koln,Henriette,Pfalzheim,"Toms Spezialitten, Ltd",1,"Toms Spezialitten, Ltd",11/20/2003,Small,November,11,79,Q4,4,30,0221-5554327,50739,S12_3990,4,Q4,,Shipped,EMEA,64.64,2003,2003,30
Spain,Euro Shopping Channel,Medium,2003,Classic Cars,Classic Cars,12/2/2003,$0.00M,10203,$0.00M,"C/ Moralzarzal, 86",,Madrid,Diego,Freyre,Euro Shopping Channel,1,Euro Shopping Channel,12/2/2003,Medium,December,12,79,Q4,9,44,(91) 555 94 44,28034,S12_3990,4,Q4,,Shipped,EMEA,82.99,2003,2003,44
France,Auto Canal Petit,Small,2004,Classic Cars,Classic Cars,1/15/2004,$0.00M,10211,$0.00M,"25, rue Lauriston",,Paris,Dominique,Perrier,Auto Canal Petit,1,Auto Canal Petit,1/15/2004,Small,January,1,79,Q1,3,28,(1) 47.55.6555,75016,S12_3990,1,Q1,,Shipped,EMEA,92.57,2004,2004,28
Switzerland,"Vida Sport, Ltd",Small,2004,Classic Cars,Classic Cars,2/22/2004,$0.00M,10225,$0.00M,Grenzacherweg 237,,Gensve,Michael,Holz,"Vida Sport, Ltd",1,"Vida Sport, Ltd",2/22/2004,Small,February,2,79,Q1,10,37,0897-034555,1203,S12_3990,1,Q1,,Shipped,EMEA,77.41,2004,2004,37
Denmark,Danish Wholesale Imports,Small,2004,Classic Cars,Classic Cars,4/9/2004,$0.00M,10238,$0.00M,Vinb'ltet 34,,Kobenhavn,Jytte,Petersen,Danish Wholesale Imports,1,Danish Wholesale Imports,4/9/2004,Small,April,4,79,Q2,4,20,31 12 3555,1734,S12_3990,2,Q2,,Shipped,EMEA,74.21,2004,2004,20
UK,"UK Collectables, Ltd.",Small,2004,Classic Cars,Classic Cars,6/1/2004,$0.00M,10253,$0.00M,Berkeley Gardens 12  Brewery,,Liverpool,Elizabeth,Devon,"UK Collectables, Ltd.",1,"UK Collectables, Ltd.",6/1/2004,Small,June,6,79,Q2,14,25,(171) 555-2282,WX1 6LT,S12_3990,2,Q2,,Cancelled,EMEA,90.17,2004,2004,25
